"Iteration","Difficulty","Learner","Measure","Value"
485," Easy"," Value Iteration"," Time Results",49
486," Easy"," Value Iteration"," Time Results",49
487," Easy"," Value Iteration"," Time Results",49
488," Easy"," Value Iteration"," Time Results",48
489," Easy"," Value Iteration"," Time Results",49
490," Easy"," Value Iteration"," Time Results",50
491," Easy"," Value Iteration"," Time Results",49
492," Easy"," Value Iteration"," Time Results",49
493," Easy"," Value Iteration"," Time Results",49
494," Easy"," Value Iteration"," Time Results",49
495," Easy"," Value Iteration"," Time Results",51
496," Easy"," Value Iteration"," Time Results",49
497," Easy"," Value Iteration"," Time Results",49
498," Easy"," Value Iteration"," Time Results",49
499," Easy"," Value Iteration"," Time Results",50
500," Easy"," Value Iteration"," Time Results",54
501," Easy"," Value Iteration"," Time Results",50
502," Easy"," Value Iteration"," Time Results",49
503," Easy"," Value Iteration"," Time Results",51
504," Easy"," Value Iteration"," Time Results",50
505," Easy"," Value Iteration"," Time Results",51
506," Easy"," Value Iteration"," Time Results",50
507," Easy"," Value Iteration"," Time Results",51
508," Easy"," Value Iteration"," Time Results",51
509," Easy"," Value Iteration"," Time Results",50
510," Easy"," Value Iteration"," Time Results",52
511," Easy"," Value Iteration"," Time Results",51
512," Easy"," Value Iteration"," Time Results",51
513," Easy"," Value Iteration"," Time Results",51
514," Easy"," Value Iteration"," Time Results",52
515," Easy"," Value Iteration"," Time Results",51
516," Easy"," Value Iteration"," Time Results",50
517," Easy"," Value Iteration"," Time Results",51
518," Easy"," Value Iteration"," Time Results",52
519," Easy"," Value Iteration"," Time Results",51
520," Easy"," Value Iteration"," Time Results",51
521," Easy"," Value Iteration"," Time Results",52
522," Easy"," Value Iteration"," Time Results",52
523," Easy"," Value Iteration"," Time Results",52
524," Easy"," Value Iteration"," Time Results",53
525," Easy"," Value Iteration"," Time Results",53
526," Easy"," Value Iteration"," Time Results",53
527," Easy"," Value Iteration"," Time Results",53
528," Easy"," Value Iteration"," Time Results",54
529," Easy"," Value Iteration"," Time Results",53
530," Easy"," Value Iteration"," Time Results",53
531," Easy"," Value Iteration"," Time Results",52
532," Easy"," Value Iteration"," Time Results",53
533," Easy"," Value Iteration"," Time Results",54
534," Easy"," Value Iteration"," Time Results",53
535," Easy"," Value Iteration"," Time Results",54
536," Easy"," Value Iteration"," Time Results",55
537," Easy"," Value Iteration"," Time Results",54
538," Easy"," Value Iteration"," Time Results",54
539," Easy"," Value Iteration"," Time Results",54
540," Easy"," Value Iteration"," Time Results",54
541," Easy"," Value Iteration"," Time Results",54
542," Easy"," Value Iteration"," Time Results",54
543," Easy"," Value Iteration"," Time Results",54
544," Easy"," Value Iteration"," Time Results",55
545," Easy"," Value Iteration"," Time Results",54
546," Easy"," Value Iteration"," Time Results",54
547," Easy"," Value Iteration"," Time Results",55
548," Easy"," Value Iteration"," Time Results",54
549," Easy"," Value Iteration"," Time Results",55
550," Easy"," Value Iteration"," Time Results",54
551," Easy"," Value Iteration"," Time Results",54
552," Easy"," Value Iteration"," Time Results",55
553," Easy"," Value Iteration"," Time Results",55
554," Easy"," Value Iteration"," Time Results",56
555," Easy"," Value Iteration"," Time Results",55
556," Easy"," Value Iteration"," Time Results",55
557," Easy"," Value Iteration"," Time Results",55
558," Easy"," Value Iteration"," Time Results",55
559," Easy"," Value Iteration"," Time Results",55
560," Easy"," Value Iteration"," Time Results",55
561," Easy"," Value Iteration"," Time Results",56
562," Easy"," Value Iteration"," Time Results",58
563," Easy"," Value Iteration"," Time Results",56
564," Easy"," Value Iteration"," Time Results",55
565," Easy"," Value Iteration"," Time Results",56
566," Easy"," Value Iteration"," Time Results",56
567," Easy"," Value Iteration"," Time Results",57
568," Easy"," Value Iteration"," Time Results",56
569," Easy"," Value Iteration"," Time Results",56
570," Easy"," Value Iteration"," Time Results",56
571," Easy"," Value Iteration"," Time Results",56
572," Easy"," Value Iteration"," Time Results",56
573," Easy"," Value Iteration"," Time Results",56
574," Easy"," Value Iteration"," Time Results",57
575," Easy"," Value Iteration"," Time Results",57
576," Easy"," Value Iteration"," Time Results",57
577," Easy"," Value Iteration"," Time Results",57
578," Easy"," Value Iteration"," Time Results",57
579," Easy"," Value Iteration"," Time Results",57
580," Easy"," Value Iteration"," Time Results",58
581," Easy"," Value Iteration"," Time Results",59
582," Easy"," Value Iteration"," Time Results",58
583," Easy"," Value Iteration"," Time Results",58
584," Easy"," Value Iteration"," Time Results",57
585," Easy"," Value Iteration"," Time Results",59
586," Easy"," Value Iteration"," Time Results",58
587," Easy"," Value Iteration"," Time Results",58
588," Easy"," Value Iteration"," Time Results",59
589," Easy"," Value Iteration"," Time Results",58
590," Easy"," Value Iteration"," Time Results",58
591," Easy"," Value Iteration"," Time Results",58
592," Easy"," Value Iteration"," Time Results",59
593," Easy"," Value Iteration"," Time Results",58
594," Easy"," Value Iteration"," Time Results",58
595," Easy"," Value Iteration"," Time Results",58
596," Easy"," Value Iteration"," Time Results",59
597," Easy"," Value Iteration"," Time Results",59
598," Easy"," Value Iteration"," Time Results",60
599," Easy"," Value Iteration"," Time Results",59
600," Easy"," Value Iteration"," Time Results",59
601," Easy"," Value Iteration"," Time Results",59
602," Easy"," Value Iteration"," Time Results",59
603," Easy"," Value Iteration"," Time Results",60
604," Easy"," Value Iteration"," Time Results",59
605," Easy"," Value Iteration"," Time Results",61
606," Easy"," Value Iteration"," Time Results",60
607," Easy"," Value Iteration"," Time Results",60
608," Easy"," Value Iteration"," Time Results",61
609," Easy"," Value Iteration"," Time Results",60
610," Easy"," Value Iteration"," Time Results",60
611," Easy"," Value Iteration"," Time Results",61
612," Easy"," Value Iteration"," Time Results",60
613," Easy"," Value Iteration"," Time Results",61
614," Easy"," Value Iteration"," Time Results",61
615," Easy"," Value Iteration"," Time Results",61
616," Easy"," Value Iteration"," Time Results",61
617," Easy"," Value Iteration"," Time Results",61
618," Easy"," Value Iteration"," Time Results",61
619," Easy"," Value Iteration"," Time Results",61
620," Easy"," Value Iteration"," Time Results",61
621," Easy"," Value Iteration"," Time Results",61
622," Easy"," Value Iteration"," Time Results",61
623," Easy"," Value Iteration"," Time Results",61
624," Easy"," Value Iteration"," Time Results",62
625," Easy"," Value Iteration"," Time Results",62
626," Easy"," Value Iteration"," Time Results",63
627," Easy"," Value Iteration"," Time Results",62
628," Easy"," Value Iteration"," Time Results",62
629," Easy"," Value Iteration"," Time Results",62
630," Easy"," Value Iteration"," Time Results",62
631," Easy"," Value Iteration"," Time Results",62
632," Easy"," Value Iteration"," Time Results",62
633," Easy"," Value Iteration"," Time Results",62
634," Easy"," Value Iteration"," Time Results",62
635," Easy"," Value Iteration"," Time Results",64
636," Easy"," Value Iteration"," Time Results",63
637," Easy"," Value Iteration"," Time Results",64
638," Easy"," Value Iteration"," Time Results",63
639," Easy"," Value Iteration"," Time Results",63
640," Easy"," Value Iteration"," Time Results",63
641," Easy"," Value Iteration"," Time Results",63
642," Easy"," Value Iteration"," Time Results",63
643," Easy"," Value Iteration"," Time Results",65
644," Easy"," Value Iteration"," Time Results",64
645," Easy"," Value Iteration"," Time Results",64
646," Easy"," Value Iteration"," Time Results",63
647," Easy"," Value Iteration"," Time Results",64
648," Easy"," Value Iteration"," Time Results",64
649," Easy"," Value Iteration"," Time Results",65
650," Easy"," Value Iteration"," Time Results",65
651," Easy"," Value Iteration"," Time Results",64
652," Easy"," Value Iteration"," Time Results",65
653," Easy"," Value Iteration"," Time Results",64
654," Easy"," Value Iteration"," Time Results",65
655," Easy"," Value Iteration"," Time Results",64
656," Easy"," Value Iteration"," Time Results",65
657," Easy"," Value Iteration"," Time Results",65
658," Easy"," Value Iteration"," Time Results",65
659," Easy"," Value Iteration"," Time Results",65
660," Easy"," Value Iteration"," Time Results",66
661," Easy"," Value Iteration"," Time Results",65
662," Easy"," Value Iteration"," Time Results",66
663," Easy"," Value Iteration"," Time Results",65
664," Easy"," Value Iteration"," Time Results",66
665," Easy"," Value Iteration"," Time Results",66
666," Easy"," Value Iteration"," Time Results",66
667," Easy"," Value Iteration"," Time Results",66
668," Easy"," Value Iteration"," Time Results",67
669," Easy"," Value Iteration"," Time Results",66
670," Easy"," Value Iteration"," Time Results",67
671," Easy"," Value Iteration"," Time Results",66
672," Easy"," Value Iteration"," Time Results",66
673," Easy"," Value Iteration"," Time Results",66
674," Easy"," Value Iteration"," Time Results",67
675," Easy"," Value Iteration"," Time Results",67
676," Easy"," Value Iteration"," Time Results",67
677," Easy"," Value Iteration"," Time Results",67
678," Easy"," Value Iteration"," Time Results",67
679," Easy"," Value Iteration"," Time Results",69
680," Easy"," Value Iteration"," Time Results",67
681," Easy"," Value Iteration"," Time Results",67
682," Easy"," Value Iteration"," Time Results",68
683," Easy"," Value Iteration"," Time Results",67
684," Easy"," Value Iteration"," Time Results",67
685," Easy"," Value Iteration"," Time Results",68
686," Easy"," Value Iteration"," Time Results",68
687," Easy"," Value Iteration"," Time Results",68
688," Easy"," Value Iteration"," Time Results",68
689," Easy"," Value Iteration"," Time Results",68
690," Easy"," Value Iteration"," Time Results",68
691," Easy"," Value Iteration"," Time Results",68
692," Easy"," Value Iteration"," Time Results",68
693," Easy"," Value Iteration"," Time Results",68
694," Easy"," Value Iteration"," Time Results",69
695," Easy"," Value Iteration"," Time Results",69
696," Easy"," Value Iteration"," Time Results",69
697," Easy"," Value Iteration"," Time Results",69
698," Easy"," Value Iteration"," Time Results",70
699," Easy"," Value Iteration"," Time Results",69
700," Easy"," Value Iteration"," Time Results",70
701," Easy"," Value Iteration"," Time Results",69
702," Easy"," Value Iteration"," Time Results",70
703," Easy"," Value Iteration"," Time Results",70
704," Easy"," Value Iteration"," Time Results",69
705," Easy"," Value Iteration"," Time Results",70
706," Easy"," Value Iteration"," Time Results",71
707," Easy"," Value Iteration"," Time Results",70
708," Easy"," Value Iteration"," Time Results",70
709," Easy"," Value Iteration"," Time Results",70
710," Easy"," Value Iteration"," Time Results",70
711," Easy"," Value Iteration"," Time Results",70
712," Easy"," Value Iteration"," Time Results",70
713," Easy"," Value Iteration"," Time Results",70
714," Easy"," Value Iteration"," Time Results",71
715," Easy"," Value Iteration"," Time Results",70
716," Easy"," Value Iteration"," Time Results",70
717," Easy"," Value Iteration"," Time Results",71
718," Easy"," Value Iteration"," Time Results",71
719," Easy"," Value Iteration"," Time Results",71
720," Easy"," Value Iteration"," Time Results",71
721," Easy"," Value Iteration"," Time Results",71
722," Easy"," Value Iteration"," Time Results",72
723," Easy"," Value Iteration"," Time Results",73
724," Easy"," Value Iteration"," Time Results",72
725," Easy"," Value Iteration"," Time Results",72
726," Easy"," Value Iteration"," Time Results",72
727," Easy"," Value Iteration"," Time Results",72
728," Easy"," Value Iteration"," Time Results",71
729," Easy"," Value Iteration"," Time Results",73
730," Easy"," Value Iteration"," Time Results",73
731," Easy"," Value Iteration"," Time Results",72
732," Easy"," Value Iteration"," Time Results",72
733," Easy"," Value Iteration"," Time Results",72
734," Easy"," Value Iteration"," Time Results",73
735," Easy"," Value Iteration"," Time Results",73
736," Easy"," Value Iteration"," Time Results",73
737," Easy"," Value Iteration"," Time Results",73
738," Easy"," Value Iteration"," Time Results",73
739," Easy"," Value Iteration"," Time Results",73
740," Easy"," Value Iteration"," Time Results",74
741," Easy"," Value Iteration"," Time Results",74
742," Easy"," Value Iteration"," Time Results",73
743," Easy"," Value Iteration"," Time Results",73
744," Easy"," Value Iteration"," Time Results",73
745," Easy"," Value Iteration"," Time Results",74
746," Easy"," Value Iteration"," Time Results",74
747," Easy"," Value Iteration"," Time Results",74
748," Easy"," Value Iteration"," Time Results",74
749," Easy"," Value Iteration"," Time Results",74
750," Easy"," Value Iteration"," Time Results",74
751," Easy"," Value Iteration"," Time Results",74
752," Easy"," Value Iteration"," Time Results",75
753," Easy"," Value Iteration"," Time Results",74
754," Easy"," Value Iteration"," Time Results",75
755," Easy"," Value Iteration"," Time Results",75
756," Easy"," Value Iteration"," Time Results",75
757," Easy"," Value Iteration"," Time Results",75
758," Easy"," Value Iteration"," Time Results",75
759," Easy"," Value Iteration"," Time Results",75
760," Easy"," Value Iteration"," Time Results",75
761," Easy"," Value Iteration"," Time Results",75
762," Easy"," Value Iteration"," Time Results",76
763," Easy"," Value Iteration"," Time Results",76
764," Easy"," Value Iteration"," Time Results",78
765," Easy"," Value Iteration"," Time Results",75
766," Easy"," Value Iteration"," Time Results",76
767," Easy"," Value Iteration"," Time Results",76
768," Easy"," Value Iteration"," Time Results",76
769," Easy"," Value Iteration"," Time Results",76
770," Easy"," Value Iteration"," Time Results",76
771," Easy"," Value Iteration"," Time Results",76
772," Easy"," Value Iteration"," Time Results",76
773," Easy"," Value Iteration"," Time Results",76
774," Easy"," Value Iteration"," Time Results",77
775," Easy"," Value Iteration"," Time Results",77
776," Easy"," Value Iteration"," Time Results",77
777," Easy"," Value Iteration"," Time Results",77
778," Easy"," Value Iteration"," Time Results",77
779," Easy"," Value Iteration"," Time Results",78
780," Easy"," Value Iteration"," Time Results",77
781," Easy"," Value Iteration"," Time Results",77
782," Easy"," Value Iteration"," Time Results",77
783," Easy"," Value Iteration"," Time Results",78
784," Easy"," Value Iteration"," Time Results",78
785," Easy"," Value Iteration"," Time Results",78
786," Easy"," Value Iteration"," Time Results",77
787," Easy"," Value Iteration"," Time Results",78
788," Easy"," Value Iteration"," Time Results",78
789," Easy"," Value Iteration"," Time Results",78
790," Easy"," Value Iteration"," Time Results",78
791," Easy"," Value Iteration"," Time Results",78
792," Easy"," Value Iteration"," Time Results",79
793," Easy"," Value Iteration"," Time Results",78
794," Easy"," Value Iteration"," Time Results",79
795," Easy"," Value Iteration"," Time Results",78
796," Easy"," Value Iteration"," Time Results",79
797," Easy"," Value Iteration"," Time Results",79
798," Easy"," Value Iteration"," Time Results",79
799," Easy"," Value Iteration"," Time Results",78
800," Easy"," Value Iteration"," Time Results",79
801," Easy"," Value Iteration"," Time Results",79
802," Easy"," Value Iteration"," Time Results",80
803," Easy"," Value Iteration"," Time Results",79
804," Easy"," Value Iteration"," Time Results",80
805," Easy"," Value Iteration"," Time Results",80
806," Easy"," Value Iteration"," Time Results",80
807," Easy"," Value Iteration"," Time Results",80
808," Easy"," Value Iteration"," Time Results",80
809," Easy"," Value Iteration"," Time Results",80
810," Easy"," Value Iteration"," Time Results",81
811," Easy"," Value Iteration"," Time Results",80
812," Easy"," Value Iteration"," Time Results",80
813," Easy"," Value Iteration"," Time Results",80
814," Easy"," Value Iteration"," Time Results",80
815," Easy"," Value Iteration"," Time Results",80
816," Easy"," Value Iteration"," Time Results",81
817," Easy"," Value Iteration"," Time Results",83
818," Easy"," Value Iteration"," Time Results",80
819," Easy"," Value Iteration"," Time Results",82
820," Easy"," Value Iteration"," Time Results",82
821," Easy"," Value Iteration"," Time Results",82
822," Easy"," Value Iteration"," Time Results",81
823," Easy"," Value Iteration"," Time Results",81
824," Easy"," Value Iteration"," Time Results",81
825," Easy"," Value Iteration"," Time Results",82
826," Easy"," Value Iteration"," Time Results",82
827," Easy"," Value Iteration"," Time Results",82
828," Easy"," Value Iteration"," Time Results",82
829," Easy"," Value Iteration"," Time Results",82
830," Easy"," Value Iteration"," Time Results",83
831," Easy"," Value Iteration"," Time Results",82
832," Easy"," Value Iteration"," Time Results",82
833," Easy"," Value Iteration"," Time Results",82
834," Easy"," Value Iteration"," Time Results",83
835," Easy"," Value Iteration"," Time Results",82
836," Easy"," Value Iteration"," Time Results",83
837," Easy"," Value Iteration"," Time Results",82
838," Easy"," Value Iteration"," Time Results",82
839," Easy"," Value Iteration"," Time Results",83
840," Easy"," Value Iteration"," Time Results",83
841," Easy"," Value Iteration"," Time Results",83
842," Easy"," Value Iteration"," Time Results",83
843," Easy"," Value Iteration"," Time Results",83
844," Easy"," Value Iteration"," Time Results",83
845," Easy"," Value Iteration"," Time Results",84
846," Easy"," Value Iteration"," Time Results",83
847," Easy"," Value Iteration"," Time Results",83
848," Easy"," Value Iteration"," Time Results",84
849," Easy"," Value Iteration"," Time Results",84
850," Easy"," Value Iteration"," Time Results",84
851," Easy"," Value Iteration"," Time Results",84
852," Easy"," Value Iteration"," Time Results",86
853," Easy"," Value Iteration"," Time Results",84
854," Easy"," Value Iteration"," Time Results",85
855," Easy"," Value Iteration"," Time Results",85
856," Easy"," Value Iteration"," Time Results",84
857," Easy"," Value Iteration"," Time Results",84
858," Easy"," Value Iteration"," Time Results",85
859," Easy"," Value Iteration"," Time Results",85
860," Easy"," Value Iteration"," Time Results",85
861," Easy"," Value Iteration"," Time Results",85
862," Easy"," Value Iteration"," Time Results",85
863," Easy"," Value Iteration"," Time Results",85
864," Easy"," Value Iteration"," Time Results",85
865," Easy"," Value Iteration"," Time Results",85
866," Easy"," Value Iteration"," Time Results",86
867," Easy"," Value Iteration"," Time Results",85
868," Easy"," Value Iteration"," Time Results",85
869," Easy"," Value Iteration"," Time Results",87
870," Easy"," Value Iteration"," Time Results",87
871," Easy"," Value Iteration"," Time Results",86
872," Easy"," Value Iteration"," Time Results",86
873," Easy"," Value Iteration"," Time Results",86
874," Easy"," Value Iteration"," Time Results",86
875," Easy"," Value Iteration"," Time Results",86
876," Easy"," Value Iteration"," Time Results",87
877," Easy"," Value Iteration"," Time Results",87
878," Easy"," Value Iteration"," Time Results",86
879," Easy"," Value Iteration"," Time Results",87
880," Easy"," Value Iteration"," Time Results",87
881," Easy"," Value Iteration"," Time Results",86
882," Easy"," Value Iteration"," Time Results",88
883," Easy"," Value Iteration"," Time Results",87
884," Easy"," Value Iteration"," Time Results",88
885," Easy"," Value Iteration"," Time Results",87
886," Easy"," Value Iteration"," Time Results",88
887," Easy"," Value Iteration"," Time Results",88
888," Easy"," Value Iteration"," Time Results",88
889," Easy"," Value Iteration"," Time Results",87
890," Easy"," Value Iteration"," Time Results",87
891," Easy"," Value Iteration"," Time Results",88
892," Easy"," Value Iteration"," Time Results",88
893," Easy"," Value Iteration"," Time Results",88
894," Easy"," Value Iteration"," Time Results",88
895," Easy"," Value Iteration"," Time Results",89
896," Easy"," Value Iteration"," Time Results",88
897," Easy"," Value Iteration"," Time Results",89
898," Easy"," Value Iteration"," Time Results",89
899," Easy"," Value Iteration"," Time Results",89
900," Easy"," Value Iteration"," Time Results",89
901," Easy"," Value Iteration"," Time Results",89
902," Easy"," Value Iteration"," Time Results",90
903," Easy"," Value Iteration"," Time Results",89
904," Easy"," Value Iteration"," Time Results",89
905," Easy"," Value Iteration"," Time Results",89
906," Easy"," Value Iteration"," Time Results",90
907," Easy"," Value Iteration"," Time Results",89
908," Easy"," Value Iteration"," Time Results",90
909," Easy"," Value Iteration"," Time Results",91
910," Easy"," Value Iteration"," Time Results",90
911," Easy"," Value Iteration"," Time Results",90
912," Easy"," Value Iteration"," Time Results",90
913," Easy"," Value Iteration"," Time Results",90
914," Easy"," Value Iteration"," Time Results",91
915," Easy"," Value Iteration"," Time Results",91
916," Easy"," Value Iteration"," Time Results",90
917," Easy"," Value Iteration"," Time Results",90
918," Easy"," Value Iteration"," Time Results",91
919," Easy"," Value Iteration"," Time Results",90
920," Easy"," Value Iteration"," Time Results",91
921," Easy"," Value Iteration"," Time Results",92
922," Easy"," Value Iteration"," Time Results",91
923," Easy"," Value Iteration"," Time Results",92
924," Easy"," Value Iteration"," Time Results",91
925," Easy"," Value Iteration"," Time Results",92
926," Easy"," Value Iteration"," Time Results",92
927," Easy"," Value Iteration"," Time Results",92
928," Easy"," Value Iteration"," Time Results",92
929," Easy"," Value Iteration"," Time Results",91
930," Easy"," Value Iteration"," Time Results",92
931," Easy"," Value Iteration"," Time Results",93
932," Easy"," Value Iteration"," Time Results",93
933," Easy"," Value Iteration"," Time Results",92
934," Easy"," Value Iteration"," Time Results",92
935," Easy"," Value Iteration"," Time Results",93
936," Easy"," Value Iteration"," Time Results",92
937," Easy"," Value Iteration"," Time Results",93
938," Easy"," Value Iteration"," Time Results",92
939," Easy"," Value Iteration"," Time Results",93
940," Easy"," Value Iteration"," Time Results",93
941," Easy"," Value Iteration"," Time Results",92
942," Easy"," Value Iteration"," Time Results",93
943," Easy"," Value Iteration"," Time Results",92
944," Easy"," Value Iteration"," Time Results",92
945," Easy"," Value Iteration"," Time Results",93
946," Easy"," Value Iteration"," Time Results",94
947," Easy"," Value Iteration"," Time Results",93
948," Easy"," Value Iteration"," Time Results",93
949," Easy"," Value Iteration"," Time Results",93
950," Easy"," Value Iteration"," Time Results",93
951," Easy"," Value Iteration"," Time Results",94
952," Easy"," Value Iteration"," Time Results",94
953," Easy"," Value Iteration"," Time Results",94
954," Easy"," Value Iteration"," Time Results",95
955," Easy"," Value Iteration"," Time Results",95
956," Easy"," Value Iteration"," Time Results",95
957," Easy"," Value Iteration"," Time Results",95
958," Easy"," Value Iteration"," Time Results",94
959," Easy"," Value Iteration"," Time Results",95
960," Easy"," Value Iteration"," Time Results",95
961," Easy"," Value Iteration"," Time Results",95
962," Easy"," Value Iteration"," Time Results",95
963," Easy"," Value Iteration"," Time Results",94
964," Easy"," Value Iteration"," Time Results",95
965," Easy"," Value Iteration"," Time Results",95
966," Easy"," Value Iteration"," Time Results",96
967," Easy"," Value Iteration"," Time Results",95
968," Easy"," Value Iteration"," Time Results",95
969," Easy"," Value Iteration"," Time Results",95
970," Easy"," Value Iteration"," Time Results",96
971," Easy"," Value Iteration"," Time Results",96
972," Easy"," Value Iteration"," Time Results",96
973," Easy"," Value Iteration"," Time Results",96
974," Easy"," Value Iteration"," Time Results",96
975," Easy"," Value Iteration"," Time Results",96
976," Easy"," Value Iteration"," Time Results",96
977," Easy"," Value Iteration"," Time Results",96
978," Easy"," Value Iteration"," Time Results",98
979," Easy"," Value Iteration"," Time Results",97
980," Easy"," Value Iteration"," Time Results",98
981," Easy"," Value Iteration"," Time Results",97
982," Easy"," Value Iteration"," Time Results",97
983," Easy"," Value Iteration"," Time Results",96
984," Easy"," Value Iteration"," Time Results",97
985," Easy"," Value Iteration"," Time Results",97
986," Easy"," Value Iteration"," Time Results",98
987," Easy"," Value Iteration"," Time Results",97
988," Easy"," Value Iteration"," Time Results",97
989," Easy"," Value Iteration"," Time Results",98
990," Easy"," Value Iteration"," Time Results",98
991," Easy"," Value Iteration"," Time Results",98
992," Easy"," Value Iteration"," Time Results",97
993," Easy"," Value Iteration"," Time Results",98
994," Easy"," Value Iteration"," Time Results",98
995," Easy"," Value Iteration"," Time Results",99
996," Easy"," Value Iteration"," Time Results",99
997," Easy"," Value Iteration"," Time Results",98
998," Easy"," Value Iteration"," Time Results",99
999," Easy"," Value Iteration"," Time Results",98
1000," Easy"," Value Iteration"," Time Results",99
1," Easy"," Policy Iteration"," Time Results",2
2," Easy"," Policy Iteration"," Time Results",0
3," Easy"," Policy Iteration"," Time Results",1
4," Easy"," Policy Iteration"," Time Results",1
5," Easy"," Policy Iteration"," Time Results",1
6," Easy"," Policy Iteration"," Time Results",2
7," Easy"," Policy Iteration"," Time Results",2
8," Easy"," Policy Iteration"," Time Results",2
9," Easy"," Policy Iteration"," Time Results",4
10," Easy"," Policy Iteration"," Time Results",4
11," Easy"," Policy Iteration"," Time Results",6
12," Easy"," Policy Iteration"," Time Results",3
13," Easy"," Policy Iteration"," Time Results",3
14," Easy"," Policy Iteration"," Time Results",3
15," Easy"," Policy Iteration"," Time Results",4
16," Easy"," Policy Iteration"," Time Results",4
17," Easy"," Policy Iteration"," Time Results",4
18," Easy"," Policy Iteration"," Time Results",4
19," Easy"," Policy Iteration"," Time Results",4
20," Easy"," Policy Iteration"," Time Results",4
21," Easy"," Policy Iteration"," Time Results",4
22," Easy"," Policy Iteration"," Time Results",4
23," Easy"," Policy Iteration"," Time Results",6
24," Easy"," Policy Iteration"," Time Results",5
25," Easy"," Policy Iteration"," Time Results",5
26," Easy"," Policy Iteration"," Time Results",5
27," Easy"," Policy Iteration"," Time Results",5
28," Easy"," Policy Iteration"," Time Results",6
29," Easy"," Policy Iteration"," Time Results",6
30," Easy"," Policy Iteration"," Time Results",6
31," Easy"," Policy Iteration"," Time Results",6
32," Easy"," Policy Iteration"," Time Results",7
33," Easy"," Policy Iteration"," Time Results",7
34," Easy"," Policy Iteration"," Time Results",7
35," Easy"," Policy Iteration"," Time Results",7
36," Easy"," Policy Iteration"," Time Results",7
37," Easy"," Policy Iteration"," Time Results",8
38," Easy"," Policy Iteration"," Time Results",8
39," Easy"," Policy Iteration"," Time Results",10
40," Easy"," Policy Iteration"," Time Results",14
41," Easy"," Policy Iteration"," Time Results",12
42," Easy"," Policy Iteration"," Time Results",9
43," Easy"," Policy Iteration"," Time Results",9
44," Easy"," Policy Iteration"," Time Results",11
45," Easy"," Policy Iteration"," Time Results",15
46," Easy"," Policy Iteration"," Time Results",15
47," Easy"," Policy Iteration"," Time Results",10
48," Easy"," Policy Iteration"," Time Results",10
49," Easy"," Policy Iteration"," Time Results",11
50," Easy"," Policy Iteration"," Time Results",10
51," Easy"," Policy Iteration"," Time Results",11
52," Easy"," Policy Iteration"," Time Results",11
53," Easy"," Policy Iteration"," Time Results",11
54," Easy"," Policy Iteration"," Time Results",11
55," Easy"," Policy Iteration"," Time Results",12
56," Easy"," Policy Iteration"," Time Results",13
57," Easy"," Policy Iteration"," Time Results",14
58," Easy"," Policy Iteration"," Time Results",12
59," Easy"," Policy Iteration"," Time Results",12
60," Easy"," Policy Iteration"," Time Results",12
61," Easy"," Policy Iteration"," Time Results",13
62," Easy"," Policy Iteration"," Time Results",14
63," Easy"," Policy Iteration"," Time Results",13
64," Easy"," Policy Iteration"," Time Results",13
65," Easy"," Policy Iteration"," Time Results",13
66," Easy"," Policy Iteration"," Time Results",14
67," Easy"," Policy Iteration"," Time Results",14
68," Easy"," Policy Iteration"," Time Results",15
69," Easy"," Policy Iteration"," Time Results",15
70," Easy"," Policy Iteration"," Time Results",15
71," Easy"," Policy Iteration"," Time Results",15
72," Easy"," Policy Iteration"," Time Results",16
73," Easy"," Policy Iteration"," Time Results",15
74," Easy"," Policy Iteration"," Time Results",15
75," Easy"," Policy Iteration"," Time Results",16
76," Easy"," Policy Iteration"," Time Results",16
77," Easy"," Policy Iteration"," Time Results",17
78," Easy"," Policy Iteration"," Time Results",16
79," Easy"," Policy Iteration"," Time Results",16
80," Easy"," Policy Iteration"," Time Results",17
81," Easy"," Policy Iteration"," Time Results",17
82," Easy"," Policy Iteration"," Time Results",18
83," Easy"," Policy Iteration"," Time Results",18
84," Easy"," Policy Iteration"," Time Results",18
85," Easy"," Policy Iteration"," Time Results",18
86," Easy"," Policy Iteration"," Time Results",18
87," Easy"," Policy Iteration"," Time Results",19
88," Easy"," Policy Iteration"," Time Results",18
89," Easy"," Policy Iteration"," Time Results",19
90," Easy"," Policy Iteration"," Time Results",19
91," Easy"," Policy Iteration"," Time Results",20
92," Easy"," Policy Iteration"," Time Results",19
93," Easy"," Policy Iteration"," Time Results",21
94," Easy"," Policy Iteration"," Time Results",20
95," Easy"," Policy Iteration"," Time Results",20
96," Easy"," Policy Iteration"," Time Results",21
97," Easy"," Policy Iteration"," Time Results",20
98," Easy"," Policy Iteration"," Time Results",21
99," Easy"," Policy Iteration"," Time Results",21
100," Easy"," Policy Iteration"," Time Results",21
101," Easy"," Policy Iteration"," Time Results",22
102," Easy"," Policy Iteration"," Time Results",21
103," Easy"," Policy Iteration"," Time Results",22
104," Easy"," Policy Iteration"," Time Results",23
105," Easy"," Policy Iteration"," Time Results",22
106," Easy"," Policy Iteration"," Time Results",23
107," Easy"," Policy Iteration"," Time Results",22
108," Easy"," Policy Iteration"," Time Results",23
109," Easy"," Policy Iteration"," Time Results",23
110," Easy"," Policy Iteration"," Time Results",23
111," Easy"," Policy Iteration"," Time Results",24
112," Easy"," Policy Iteration"," Time Results",24
113," Easy"," Policy Iteration"," Time Results",25
114," Easy"," Policy Iteration"," Time Results",24
